"concept_id_1","concept_id_2","Patient.Count","Event.Count","concept_name.y","concept_name.x"
4057177,16519,NA,NA,"Unspecified injury of other specified muscles and tendons at ankle and foot level, right foot","Injury of muscle and tendon at ankle and foot level"
4057177,16531,NA,NA,"Unspecified injury of unspecified muscle and tendon at ankle and foot level, right foot","Injury of muscle and tendon at ankle and foot level"
4057177,16534,NA,NA,"Strain of unspecified muscle and tendon at ankle and foot level, right foot","Injury of muscle and tendon at ankle and foot level"
4057177,16535,NA,NA,"Strain of unspecified muscle and tendon at ankle and foot level, left foot","Injury of muscle and tendon at ankle and foot level"
4057580,13945,NA,NA,"Fracture of unspecified phalanx of right index finger","Fracture of phalanx of finger"
4059258,15766,NA,NA,"Unspecified injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg","Injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level"
4059258,15769,NA,NA,"Strain of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg","Injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level"
4059258,15771,NA,NA,"Laceration of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, right leg","Injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level"
4059258,15775,NA,NA,"Other injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg","Injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level"
4066639,37201192,NA,NA,"Other fracture of occiput, right side, subsequent encounter for fracture with nonunion","Fracture of occipital bone"
4066639,37201199,NA,NA,"Other fracture of occiput, left side, subsequent encounter for fracture with nonunion","Fracture of occipital bone"
4073923,15471,NA,NA,"Torus fracture of lower end of right fibula","Fracture of upper end of fibula"
4073923,15493,NA,NA,"Nondisplaced Maisonneuve's fracture of left leg","Fracture of upper end of fibula"
4073923,15861,NA,NA,"Unspecified physeal fracture of upper end of right fibula","Fracture of upper end of fibula"
4073923,15870,NA,NA,"Other physeal fracture of upper end of right fibula","Fracture of upper end of fibula"
4073923,15871,NA,NA,"Other physeal fracture of upper end of left fibula","Fracture of upper end of fibula"
4073923,45550689,NA,NA,"Salter-Harris Type I physeal fracture of upper end of left fibula, subsequent encounter for fracture with nonunion","Fracture of upper end of fibula"
4073923,45594141,NA,NA,"Unspecified physeal fracture of upper end of right fibula, subsequent encounter for fracture with malunion","Fracture of upper end of fibula"
4073923,45608590,NA,NA,"Other physeal fracture of upper end of right fibula, subsequent encounter for fracture with malunion","Fracture of upper end of fibula"
4096472,11113,NA,NA,"Unspecified open wound of right front wall of thorax with penetration into thoracic cavity","Penetrating wound"
4103289,13402,NA,NA,"Contusion of right middle finger with damage to nail","Contusion of fingernail"
4103289,13406,NA,NA,"Contusion of left ring finger with damage to nail","Contusion of fingernail"
4103289,13409,NA,NA,"Contusion of left little finger with damage to nail","Contusion of fingernail"
4106351,12147,NA,NA,"External constriction of right upper arm","Superficial injury of upper arm"
4106351,12156,NA,NA,"Other superficial bite of right upper arm","Superficial injury of upper arm"
4106351,12162,NA,NA,"Unspecified superficial injury of right upper arm","Superficial injury of upper arm"
4106504,13448,NA,NA,"Blister (nonthermal) of right index finger","Traumatic blister of finger"
4106504,13449,NA,NA,"Blister (nonthermal) of left index finger","Traumatic blister of finger"
4106504,13451,NA,NA,"Blister (nonthermal) of left middle finger","Traumatic blister of finger"
4107672,17461,NA,NA,"Burn of right eyelid and periocular area","Eyelid burn"
4109685,16099,NA,NA,"Laceration without foreign body, left foot","Laceration of foot"
4111362,45589535,NA,NA,"Corrosion of first degree of right ear [any part, except ear drum], subsequent encounter","Superficial corrosion of ear"
4115181,45536105,NA,NA,"Displaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Fracture malunion - lower leg"
4115181,45540861,NA,NA,"Other fracture of upper end of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Fracture malunion - lower leg"
4115181,45540932,NA,NA,"Nondisplaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45545688,NA,NA,"Nondisplaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45545768,NA,NA,"Nondisplaced oblique fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Fracture malunion - lower leg"
4115181,45545771,NA,NA,"Displaced spiral fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45545790,NA,NA,"Nondisplaced segmental fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Fracture malunion - lower leg"
4115181,45550553,NA,NA,"Other fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Fracture malunion - lower leg"
4115181,45555312,NA,NA,"Nondisplaced spiral fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45559985,NA,NA,"Displaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45560108,NA,NA,"Nondisplaced Maisonneuve's fracture of right leg, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45565076,NA,NA,"Salter-Harris Type I physeal fracture of upper end of left tibia, subsequent encounter for fracture with malunion","Fracture malunion - lower leg"
4115181,45569691,NA,NA,"Nondisplaced fracture of left tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Fracture malunion - lower leg"
4115181,45569840,NA,NA,"Nondisplaced Maisonneuve's fracture of left leg, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Fracture malunion - lower leg"
4115181,45574650,NA,NA,"Displaced transverse fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45574651,NA,NA,"Displaced transverse fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Fracture malunion - lower leg"
4115181,45574793,NA,NA,"Salter-Harris Type I physeal fracture of upper end of right tibia, subsequent encounter for fracture with malunion","Fracture malunion - lower leg"
4115181,45579393,NA,NA,"Other fracture of upper end of left tibia, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45579413,NA,NA,"Displaced spiral fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45584362,NA,NA,"Nondisplaced Maisonneuve's fracture of left leg, subsequent encounter for closed fracture with malunion","Fracture malunion - lower leg"
4115181,45589107,NA,NA,"Nondisplaced oblique fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45589152,NA,NA,"Displaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45593923,NA,NA,"Nondisplaced fracture of right tibial spine, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Fracture malunion - lower leg"
4115181,45593943,NA,NA,"Nondisplaced bicondylar fracture of left tibia, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45593972,NA,NA,"Displaced spiral fracture of shaft of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Fracture malunion - lower leg"
4115181,45593976,NA,NA,"Nondisplaced spiral fracture of shaft of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Fracture malunion - lower leg"
4115181,45594141,NA,NA,"Unspecified physeal fracture of upper end of right fibula, subsequent encounter for fracture with malunion","Fracture malunion - lower leg"
4115181,45598845,NA,NA,"Nondisplaced oblique fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Fracture malunion - lower leg"
4115181,45603795,NA,NA,"Salter-Harris Type IV physeal fracture of upper end of left tibia, subsequent encounter for fracture with malunion","Fracture malunion - lower leg"
4115181,45608337,NA,NA,"Displaced fracture of lateral condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Fracture malunion - lower leg"
4115181,45608342,NA,NA,"Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Fracture malunion - lower leg"
4115181,45608343,NA,NA,"Displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45608401,NA,NA,"Nondisplaced segmental fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45608481,NA,NA,"Displaced Maisonneuve's fracture of right leg, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45608491,NA,NA,"Nondisplaced Maisonneuve's fracture of left leg, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45608497,NA,NA,"Nondisplaced pilon fracture of left tibia, subsequent encounter for open fracture type I or II with malunion","Fracture malunion - lower leg"
4115181,45608590,NA,NA,"Other physeal fracture of upper end of right fibula, subsequent encounter for fracture with malunion","Fracture malunion - lower leg"
4116323,15576,NA,NA,"Complex tear of medial meniscus, current injury, right knee","Tear of medial meniscus of knee"
4119619,14378,NA,NA,"Laceration of radial artery at wrist and hand level of left arm","Arterial laceration"
4119619,14386,NA,NA,"Laceration of superficial palmar arch of right hand","Arterial laceration"
4119619,15679,NA,NA,"Laceration of peroneal artery, left leg","Arterial laceration"
4119619,16450,NA,NA,"Laceration of plantar artery of right foot","Arterial laceration"
4119619,16451,NA,NA,"Laceration of plantar artery of left foot","Arterial laceration"
4120254,11066,NA,NA,"Laceration with foreign body of left breast","Foreign body of breast"
4120254,11071,NA,NA,"Puncture wound with foreign body of right breast","Foreign body of breast"
4120254,11072,NA,NA,"Puncture wound with foreign body of left breast","Foreign body of breast"
4124868,11883,NA,NA,"Laceration of left renal vein","Venous laceration"
4124868,12567,NA,NA,"Laceration of superficial vein at shoulder and upper arm level, right arm","Venous laceration"
4124868,15048,NA,NA,"Major laceration of femoral vein at hip and thigh level, right leg","Venous laceration"
4124868,15049,NA,NA,"Major laceration of femoral vein at hip and thigh level, left leg","Venous laceration"
4124868,15061,NA,NA,"Major laceration of greater saphenous vein at hip and thigh level, left leg","Venous laceration"
4124868,15706,NA,NA,"Laceration of popliteal vein, left leg","Venous laceration"
4124868,45540751,NA,NA,"Minor laceration of greater saphenous vein at hip and thigh level, left leg, subsequent encounter","Venous laceration"
4133012,14874,NA,NA,"Displaced intertrochanteric fracture of right femur","Intertrochanteric fracture"
4133012,14875,NA,NA,"Displaced intertrochanteric fracture of left femur","Intertrochanteric fracture"
4134181,12415,NA,NA,"Posterior subluxation of left humerus","Subluxation of shoulder joint"
4134181,12421,NA,NA,"Inferior subluxation of left humerus","Subluxation of shoulder joint"
4134331,45579390,NA,NA,"Nondisplaced fracture of left tibial tuberosity, subsequent encounter for open fracture type I or II with delayed healing","Open fracture of tibial tuberosity"
4134331,45603608,NA,NA,"Nondisplaced fracture of right tibial tuberosity, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion","Open fracture of tibial tuberosity"
4134335,15477,NA,NA,"Displaced bimalleolar fracture of right lower leg","Bimalleolar fracture of ankle"
4134335,15480,NA,NA,"Nondisplaced bimalleolar fracture of right lower leg","Bimalleolar fracture of ankle"
4135092,13035,NA,NA,"Posterior subluxation of left ulnohumeral joint","Subluxation of elbow joint"
4135743,12977,NA,NA,"Unspecified fracture of lower end of right ulna","Fracture of distal end of ulna"
4135743,12990,NA,NA,"Other fracture of lower end of left ulna","Fracture of distal end of ulna"
4135743,13325,NA,NA,"Salter-Harris Type IV physeal fracture of lower end of ulna, right arm","Fracture of distal end of ulna"
4135743,13326,NA,NA,"Salter-Harris Type IV physeal fracture of lower end of ulna, left arm","Fracture of distal end of ulna"
4135743,13329,NA,NA,"Other physeal fracture of lower end of ulna, left arm","Fracture of distal end of ulna"
4135743,45540240,NA,NA,"Salter-Harris Type III physeal fracture of lower end of ulna, left arm, subsequent encounter for fracture with nonunion","Fracture of distal end of ulna"
4135743,45545049,NA,NA,"Salter-Harris Type II physeal fracture of lower end of ulna, right arm, subsequent encounter for fracture with nonunion","Fracture of distal end of ulna"
4135743,45569054,NA,NA,"Salter-Harris Type III physeal fracture of lower end of ulna, left arm, subsequent encounter for fracture with delayed healing","Fracture of distal end of ulna"
4135743,45583574,NA,NA,"Salter-Harris Type III physeal fracture of lower end of ulna, right arm, subsequent encounter for fracture with malunion","Fracture of distal end of ulna"
4135743,45598117,NA,NA,"Salter-Harris Type I physeal fracture of lower end of ulna, right arm, subsequent encounter for fracture with nonunion","Fracture of distal end of ulna"
4135744,13866,NA,NA,"Displaced fracture of base of fifth metacarpal bone, right hand","Fracture of base of fifth metacarpal"
4136706,1553897,NA,NA,"Fracture of lateral orbital wall, right side, subsequent encounter for fracture with nonunion","Fracture of lateral wall of orbit"
4136706,1553899,NA,NA,"Fracture of lateral orbital wall, left side","Fracture of lateral wall of orbit"
4136715,12837,NA,NA,"Unspecified fracture of upper end of left radius","Fracture of proximal end of radius"
4136715,12855,NA,NA,"Other fracture of upper end of left radius","Fracture of proximal end of radius"
4136715,13334,NA,NA,"Salter-Harris Type I physeal fracture of upper end of radius, right arm","Fracture of proximal end of radius"
4136715,13341,NA,NA,"Salter-Harris Type III physeal fracture of upper end of radius, left arm","Fracture of proximal end of radius"
4136715,13346,NA,NA,"Other physeal fracture of upper end of radius, right arm","Fracture of proximal end of radius"
4136715,45535405,NA,NA,"Salter-Harris Type IV physeal fracture of upper end of radius, left arm, subsequent encounter for fracture with nonunion","Fracture of proximal end of radius"
4136715,45545056,NA,NA,"Salter-Harris Type II physeal fracture of upper end of radius, left arm, subsequent encounter for fracture with nonunion","Fracture of proximal end of radius"
4136715,45549883,NA,NA,"Unspecified physeal fracture of upper end of radius, right arm, subsequent encounter for fracture with malunion","Fracture of proximal end of radius"
4136715,45564208,NA,NA,"Salter-Harris Type IV physeal fracture of upper end of radius, right arm, subsequent encounter for fracture with nonunion","Fracture of proximal end of radius"
4136715,45578702,NA,NA,"Salter-Harris Type II physeal fracture of upper end of radius, left arm, subsequent encounter for fracture with delayed healing","Fracture of proximal end of radius"
4136715,45588424,NA,NA,"Salter-Harris Type IV physeal fracture of upper end of radius, left arm, subsequent encounter for fracture with malunion","Fracture of proximal end of radius"
4136715,45588425,NA,NA,"Other physeal fracture of upper end of radius, right arm, subsequent encounter for fracture with nonunion","Fracture of proximal end of radius"
4136715,45593319,NA,NA,"Salter-Harris Type II physeal fracture of upper end of radius, right arm, subsequent encounter for fracture with malunion","Fracture of proximal end of radius"
4136715,45593321,NA,NA,"Salter-Harris Type III physeal fracture of upper end of radius, right arm, subsequent encounter for fracture with nonunion","Fracture of proximal end of radius"
4136715,45598126,NA,NA,"Salter-Harris Type II physeal fracture of upper end of radius, left arm, subsequent encounter for fracture with malunion","Fracture of proximal end of radius"
4136716,12842,NA,NA,"Displaced fracture of head of right radius","Fracture of radial head"
4136716,12843,NA,NA,"Displaced fracture of head of left radius","Fracture of radial head"
4136717,12903,NA,NA,"Unspecified fracture of shaft of left radius","Fracture of shaft of radius"
4136717,12915,NA,NA,"Displaced oblique fracture of shaft of left radius","Fracture of shaft of radius"
4136717,12923,NA,NA,"Nondisplaced spiral fracture of shaft of radius, right arm","Fracture of shaft of radius"
4136717,12929,NA,NA,"Nondisplaced comminuted fracture of shaft of radius, right arm","Fracture of shaft of radius"
4136717,12935,NA,NA,"Nondisplaced segmental fracture of shaft of radius, right arm","Fracture of shaft of radius"
4136717,12945,NA,NA,"Other fracture of shaft of radius, left arm","Fracture of shaft of radius"
4136839,14832,NA,NA,"Nondisplaced midcervical fracture of right femur","Midcervical fracture of neck of femur"
4136842,16194,NA,NA,"Nondisplaced fracture of cuboid bone of right foot","Fracture of cuboid"
4137945,13748,NA,NA,"Displaced fracture of distal pole of navicular [scaphoid] bone of right wrist","Fracture of scaphoid bone of wrist"
4138149,12433,NA,NA,"Unspecified dislocation of left acromioclavicular joint","Dislocation of acromioclavicular joint"
4138149,12441,NA,NA,"Dislocation of right acromioclavicular joint, greater than 200% displacement","Dislocation of acromioclavicular joint"
4138149,12442,NA,NA,"Dislocation of left acromioclavicular joint, greater than 200% displacement","Dislocation of acromioclavicular joint"
4138149,12448,NA,NA,"Posterior dislocation of left acromioclavicular joint","Dislocation of acromioclavicular joint"
4138285,14279,NA,NA,"Unspecified sprain of right thumb","Sprain of thumb"
4138414,16119,NA,NA,"Nondisplaced fracture of body of right calcaneus","Fracture of calcaneus"
4138414,16120,NA,NA,"Nondisplaced fracture of body of left calcaneus","Fracture of calcaneus"
4138414,16125,NA,NA,"Nondisplaced fracture of anterior process of right calcaneus","Fracture of calcaneus"
4138414,16126,NA,NA,"Nondisplaced fracture of anterior process of left calcaneus","Fracture of calcaneus"
4138414,16131,NA,NA,"Nondisplaced avulsion fracture of tuberosity of right calcaneus","Fracture of calcaneus"
4138414,16140,NA,NA,"Displaced other extraarticular fracture of right calcaneus","Fracture of calcaneus"
4138414,37201490,NA,NA,"Unspecified physeal fracture of right calcaneus, subsequent encounter for fracture with nonunion","Fracture of calcaneus"
4138414,37201510,NA,NA,"Salter-Harris Type I physeal fracture of right calcaneus","Fracture of calcaneus"
4138414,37201535,NA,NA,"Salter-Harris Type II physeal fracture of right calcaneus","Fracture of calcaneus"
4138414,37201539,NA,NA,"Salter-Harris Type II physeal fracture of right calcaneus, subsequent encounter for fracture with delayed healing","Fracture of calcaneus"
4138414,37201548,NA,NA,"Salter-Harris Type II physeal fracture of left calcaneus, subsequent encounter for fracture with nonunion","Fracture of calcaneus"
4138414,37201572,NA,NA,"Salter-Harris Type III physeal fracture of left calcaneus, subsequent encounter for fracture with delayed healing","Fracture of calcaneus"
4138414,37201573,NA,NA,"Salter-Harris Type III physeal fracture of left calcaneus, subsequent encounter for fracture with nonunion","Fracture of calcaneus"
4138414,37201591,NA,NA,"Salter-Harris Type IV physeal fracture of right calcaneus, subsequent encounter for fracture with malunion","Fracture of calcaneus"
4138414,37201599,NA,NA,"Salter-Harris Type IV physeal fracture of left calcaneus, subsequent encounter for fracture with malunion","Fracture of calcaneus"
4138414,37201610,NA,NA,"Other physeal fracture of right calcaneus","Fracture of calcaneus"
4139281,19367,NA,NA,"Perforation due to foreign body accidentally left in body following heart catheterization","Perforation due to foreign body accidentally left in operative wound AND/OR body cavity during a procedure"
4139281,19369,NA,NA,"Perforation due to foreign body accidentally left in body following removal of catheter or packing","Perforation due to foreign body accidentally left in operative wound AND/OR body cavity during a procedure"
4139281,1575198,NA,NA,"Perforation due to foreign body accidentally left in body following procedure","Perforation due to foreign body accidentally left in operative wound AND/OR body cavity during a procedure"
4139281,45570703,NA,NA,"Perforation due to foreign body accidentally left in body following other procedure, subsequent encounter","Perforation due to foreign body accidentally left in operative wound AND/OR body cavity during a procedure"
4139281,45590054,NA,NA,"Perforation due to foreign body accidentally left in body following injection or immunization, initial encounter","Perforation due to foreign body accidentally left in operative wound AND/OR body cavity during a procedure"
4141395,45544975,NA,NA,"Barton's fracture of left radius, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion","Open Barton's fracture"
4141395,45578615,NA,NA,"Barton's fracture of right radius, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing","Open Barton's fracture"
4141395,45593215,NA,NA,"Barton's fracture of right radius, subsequent encounter for open fracture type I or II with malunion","Open Barton's fracture"
4149689,10195,NA,NA,"Blister (nonthermal) of right eyelid and periocular area","Traumatic blister of eyelids and periocular area"
4151842,10237,NA,NA,"Other superficial bite of right ear","Bite - wound"
4151842,10238,NA,NA,"Other superficial bite of left ear","Bite - wound"
4151842,11028,NA,NA,"Other superficial bite of right front wall of thorax","Bite - wound"
4151842,12156,NA,NA,"Other superficial bite of right upper arm","Bite - wound"
4151842,12747,NA,NA,"Other superficial bite of left elbow","Bite - wound"
4151842,12788,NA,NA,"Open bite, right elbow","Bite - wound"
4151842,13488,NA,NA,"Other superficial bite of right index finger","Bite - wound"
4151842,13491,NA,NA,"Other superficial bite of left middle finger","Bite - wound"
4151842,13492,NA,NA,"Other superficial bite of right ring finger","Bite - wound"
4151842,13568,NA,NA,"Open bite of right thumb without damage to nail","Bite - wound"
4151842,13641,NA,NA,"Open bite of right middle finger without damage to nail","Bite - wound"
4151842,13643,NA,NA,"Open bite of right ring finger without damage to nail","Bite - wound"
4151842,14754,NA,NA,"Other superficial bite of hip, right hip","Bite - wound"
4151842,14755,NA,NA,"Other superficial bite of hip, left hip","Bite - wound"
4151842,14772,NA,NA,"Other superficial bite of right thigh","Bite - wound"
4151842,14773,NA,NA,"Other superficial bite of left thigh","Bite - wound"
4151842,15243,NA,NA,"Other superficial bite of right knee","Bite - wound"
4151842,15262,NA,NA,"Other superficial bite, left lower leg","Bite - wound"
4151842,15940,NA,NA,"Other superficial bite of left great toe","Bite - wound"
4151842,15942,NA,NA,"Other superficial bite of right lesser toe(s)","Bite - wound"
4151842,15978,NA,NA,"Other superficial bite of right foot","Bite - wound"
4151842,16009,NA,NA,"Open bite, left ankle","Bite - wound"
4151842,16047,NA,NA,"Open bite of left great toe without damage to nail","Bite - wound"
4151842,16088,NA,NA,"Open bite of right great toe with damage to nail","Bite - wound"
4151842,16110,NA,NA,"Open bite, right foot","Bite - wound"
4151842,16111,NA,NA,"Open bite, left foot","Bite - wound"
4151842,725526,NA,NA,"Other superficial bite of bilateral front wall of thorax","Bite - wound"
4152174,12938,NA,NA,"Galeazzi's fracture of right radius","Galeazzi fracture dislocation"
4152174,12939,NA,NA,"Galeazzi's fracture of left radius","Galeazzi fracture dislocation"
4152624,12062,NA,NA,"Contusion of fallopian tube, bilateral","Contusion of fallopian tube"
4152624,45578265,NA,NA,"Contusion of fallopian tube, bilateral, subsequent encounter","Contusion of fallopian tube"
4152934,11066,NA,NA,"Laceration with foreign body of left breast","Laceration of breast"
4153258,13583,NA,NA,"Puncture wound with foreign body of right thumb with damage to nail","Puncture wound of finger"
4153258,13584,NA,NA,"Puncture wound with foreign body of left thumb with damage to nail","Puncture wound of finger"
4153258,13619,NA,NA,"Puncture wound without foreign body of right index finger without damage to nail","Puncture wound of finger"
4153258,13621,NA,NA,"Puncture wound without foreign body of right middle finger without damage to nail","Puncture wound of finger"
4153258,13624,NA,NA,"Puncture wound without foreign body of left ring finger without damage to nail","Puncture wound of finger"
4153258,13681,NA,NA,"Puncture wound without foreign body of right middle finger with damage to nail","Puncture wound of finger"
4154351,12897,NA,NA,"Bent bone of left ulna","Deformity of ulna"
4154471,12127,NA,NA,"Blister (nonthermal) of left shoulder","Traumatic blister of shoulder"
4154480,14743,NA,NA,"Blister (nonthermal), left hip","Traumatic blister of hip"
4155039,15276,NA,NA,"Laceration with foreign body, right knee","Laceration of knee"
4155495,14640,NA,NA,"Crushing injury of left thumb","Crush injury of thumb"
4166908,15952,NA,NA,"External constriction, left ankle","Superficial injury of ankle"
4166908,15982,NA,NA,"Unspecified superficial injury of left ankle","Superficial injury of ankle"
4170633,13560,NA,NA,"Laceration with foreign body of left thumb without damage to nail","Laceration of thumb"
4170633,13575,NA,NA,"Laceration without foreign body of left thumb with damage to nail","Laceration of thumb"
4179913,37201390,NA,NA,"Fracture of alveolus of right mandible","Fracture of mandibular alveolus"
4189553,13820,NA,NA,"Bennett's fracture, right hand","Bennett's fracture"
4194894,12591,NA,NA,"Unspecified injury of muscle(s) and tendon(s) of the rotator cuff of right shoulder","Muscle and tendon injury"
4194894,12592,NA,NA,"Unspecified injury of muscle(s) and tendon(s) of the rotator cuff of left shoulder","Muscle and tendon injury"
4194894,12600,NA,NA,"Other injury of muscle(s) and tendon(s) of the rotator cuff of right shoulder","Muscle and tendon injury"
4194894,12601,NA,NA,"Other injury of muscle(s) and tendon(s) of the rotator cuff of left shoulder","Muscle and tendon injury"
4194894,14458,NA,NA,"Unspecified injury of long flexor muscle, fascia and tendon of right thumb at wrist and hand level","Muscle and tendon injury"
4194894,14459,NA,NA,"Unspecified injury of long flexor muscle, fascia and tendon of left thumb at wrist and hand level","Muscle and tendon injury"
4194894,14472,NA,NA,"Unspecified injury of flexor muscle, fascia and tendon of right middle finger at wrist and hand level","Muscle and tendon injury"
4194894,14475,NA,NA,"Unspecified injury of flexor muscle, fascia and tendon of left ring finger at wrist and hand level","Muscle and tendon injury"
4194894,14477,NA,NA,"Unspecified injury of flexor muscle, fascia and tendon of left little finger at wrist and hand level","Muscle and tendon injury"
4194894,14493,NA,NA,"Laceration of flexor muscle, fascia and tendon of left middle finger at wrist and hand level","Muscle and tendon injury"
4194894,14500,NA,NA,"Other injury of flexor muscle, fascia and tendon of right index finger at wrist and hand level","Muscle and tendon injury"
4194894,14502,NA,NA,"Other injury of flexor muscle, fascia and tendon of right middle finger at wrist and hand level","Muscle and tendon injury"
4194894,14511,NA,NA,"Unspecified injury of extensor muscle, fascia and tendon of left thumb at wrist and hand level","Muscle and tendon injury"
4194894,14520,NA,NA,"Other specified injury of extensor muscle, fascia and tendon of left thumb at wrist and hand level","Muscle and tendon injury"
4194894,14524,NA,NA,"Unspecified injury of extensor muscle, fascia and tendon of right middle finger at wrist and hand level","Muscle and tendon injury"
4194894,14544,NA,NA,"Laceration of extensor muscle, fascia and tendon of right middle finger at wrist and hand level","Muscle and tendon injury"
4194894,14554,NA,NA,"Other injury of extensor muscle, fascia and tendon of right middle finger at wrist and hand level","Muscle and tendon injury"
4194894,14556,NA,NA,"Other injury of extensor muscle, fascia and tendon of right ring finger at wrist and hand level","Muscle and tendon injury"
4194894,14558,NA,NA,"Other injury of extensor muscle, fascia and tendon of right little finger at wrist and hand level","Muscle and tendon injury"
4194894,14614,NA,NA,"Unspecified injury of other specified muscles, fascia and tendons at wrist and hand level, right hand","Muscle and tendon injury"
4194894,14630,NA,NA,"Strain of unspecified muscle, fascia and tendon at wrist and hand level, left hand","Muscle and tendon injury"
4205673,11595,NA,NA,"Laceration with foreign body of abdominal wall, right upper quadrant with penetration into peritoneal cavity","Intra-abdominal foreign body"
4213266,12400,NA,NA,"Fracture of right shoulder girdle, part unspecified","Fracture dislocation of joint of shoulder girdle"
4222457,13799,NA,NA,"Displaced fracture of pisiform, right wrist","Fracture of pisiform bone of wrist"
4222457,13802,NA,NA,"Nondisplaced fracture of pisiform, right wrist","Fracture of pisiform bone of wrist"
4222457,45564298,NA,NA,"Nondisplaced fracture of pisiform, left wrist, subsequent encounter for fracture with malunion","Fracture of pisiform bone of wrist"
4230454,12229,NA,NA,"Displaced fracture of body of scapula, left shoulder","Fracture of scapular body"
4284263,15435,NA,NA,"Displaced spiral fracture of shaft of right fibula","Fracture of shaft of fibula"
4284263,15438,NA,NA,"Nondisplaced spiral fracture of shaft of right fibula","Fracture of shaft of fibula"
4284263,15453,NA,NA,"Other fracture of shaft of right fibula","Fracture of shaft of fibula"
4318111,15819,NA,NA,"Complete traumatic amputation of right lower leg, level unspecified","Traumatic amputation of lower extremity"
4318111,15822,NA,NA,"Partial traumatic amputation of right lower leg, level unspecified","Traumatic amputation of lower extremity"
4319151,14702,NA,NA,"Complete traumatic transphalangeal amputation of left index finger","Traumatic amputation of finger"
4319151,14704,NA,NA,"Complete traumatic transphalangeal amputation of left middle finger","Traumatic amputation of finger"
4319151,14706,NA,NA,"Complete traumatic transphalangeal amputation of left ring finger","Traumatic amputation of finger"
4319151,14707,NA,NA,"Complete traumatic transphalangeal amputation of right little finger","Traumatic amputation of finger"
4319151,14712,NA,NA,"Partial traumatic transphalangeal amputation of left index finger","Traumatic amputation of finger"
4328220,13773,NA,NA,"Nondisplaced fracture of triquetrum [cuneiform] bone, left wrist","Fracture of triquetral bone of wrist"
