"concept_id_1","concept_name.x","total_patient_count","total_event_count","n","concepts","concepts2","percentile_rank","concept_code"
439014,"Panuveitis",24590,128762,3,"44.6%~Panuveitis, right eye (H44.111)45567070;10472 patients | 
42.9%~Panuveitis, left eye (H44.112)45576761;10239 patients | 
12.4%~Panuveitis, unspecified eye (H44.119)45576762;3879 patients","Panuveitis, right eye | 
Panuveitis, left eye | 
Panuveitis, unspecified eye",0.676268861454047,"75614007"
372912,"Visual discomfort",89608,127346,2,"50.5%~Visual discomfort, right eye (H53.141)45576791;45129 patients | 
49.5%~Visual discomfort, left eye (H53.142)45557468;44479 patients","Visual discomfort, right eye | 
Visual discomfort, left eye",0.674897119341564,"7751009"
372896,"Stimulus deprivation amblyopia",52787,125958,3,"50.6%~Deprivation amblyopia, left eye (H53.012)45543081;26586 patients | 
46.3%~Deprivation amblyopia, right eye (H53.011)45605712;24021 patients | 
3.1%~Deprivation amblyopia, unspecified eye (H53.019)45533357;2180 patients","Deprivation amblyopia, left eye | 
Deprivation amblyopia, right eye | 
Deprivation amblyopia, unspecified eye",0.673525377229081,"193638002"
436701,"Drusen of optic disc",57828,124677,3,"42.2%~Drusen of optic disc, right eye (H47.321)45581691;23937 patients | 
40.6%~Drusen of optic disc, left eye (H47.322)45557448;22970 patients | 
17.2%~Drusen of optic disc, unspecified eye (H47.329)45576782;10921 patients","Drusen of optic disc, right eye | 
Drusen of optic disc, left eye | 
Drusen of optic disc, unspecified eye",0.672153635116598,"33629003"
380397,"Keratoconjunctivitis",66224,123040,6,"28%~Unspecified keratoconjunctivitis, left eye (H16.202)45596026;19215 patients | 
26.4%~Unspecified keratoconjunctivitis, right eye (H16.201)45571902;18223 patients | 
15.4%~Unspecified keratoconjunctivitis, unspecified eye (H16.209)45576674;10074 patients | 
11.8%~Other keratoconjunctivitis, left eye (H16.292)45566983;7849 patients | 
10.2%~Other keratoconjunctivitis, right eye (H16.291)45538219;6967 patients | 
8.2%~Other keratoconjunctivitis, unspecified eye (H16.299)45571903;3896 patients","Unspecified keratoconjunctivitis, left eye | 
Unspecified keratoconjunctivitis, right eye | 
Unspecified keratoconjunctivitis, unspecified eye | 
Other keratoconjunctivitis, left eye | 
Other keratoconjunctivitis, right eye | 
Other keratoconjunctivitis, unspecified eye",0.670781893004115,"88151007"
432890,"Microaneurysm of retinal artery",51562,122371,3,"48.1%~Retinal micro-aneurysms, unspecified, right eye (H35.041)45557400;24450 patients | 
44.1%~Retinal micro-aneurysms, unspecified, left eye (H35.042)45591325;22351 patients | 
7.8%~Retinal micro-aneurysms, unspecified, unspecified eye (H35.049)45605670;4761 patients","Retinal micro-aneurysms, unspecified, right eye | 
Retinal micro-aneurysms, unspecified, left eye | 
Retinal micro-aneurysms, unspecified, unspecified eye",0.669410150891632,"34037000"
4334736,"Giant papillary conjunctivitis",45833,121622,3,"42.4%~Chronic giant papillary conjunctivitis, right eye (H10.411)45557325;19439 patients | 
42.1%~Chronic giant papillary conjunctivitis, left eye (H10.412)45538200;19091 patients | 
15.5%~Chronic giant papillary conjunctivitis, unspecified eye (H10.419)45552588;7303 patients","Chronic giant papillary conjunctivitis, right eye | 
Chronic giant papillary conjunctivitis, left eye | 
Chronic giant papillary conjunctivitis, unspecified eye",0.66803840877915,"231857004"
374338,"Nondiabetic proliferative retinopathy",36280,118477,3,"44.8%~Other non-diabetic proliferative retinopathy, right eye (H35.21)45547869;15704 patients | 
42.8%~Other non-diabetic proliferative retinopathy, left eye (H35.22)45543032;14839 patients | 
12.4%~Other non-diabetic proliferative retinopathy, unspecified eye (H35.20)45600909;5737 patients","Other non-diabetic proliferative retinopathy, right eye | 
Other non-diabetic proliferative retinopathy, left eye | 
Other non-diabetic proliferative retinopathy, unspecified eye",0.665294924554184,"46674002"
4334248,"Branch retinal vein occlusion with neovascularization",33755,118009,3,"50.9%~Tributary (branch) retinal vein occlusion, right eye, with retinal neovascularization (H34.8311)37200368;17255 patients | 
48.5%~Tributary (branch) retinal vein occlusion, left eye, with retinal neovascularization (H34.8321)37200371;16066 patients | 
0.7%~Tributary (branch) retinal vein occlusion, unspecified eye, with retinal neovascularization (H34.8391)37200377;434 patients","Tributary (branch) retinal vein occlusion, right eye, with retinal neovascularization | 
Tributary (branch) retinal vein occlusion, left eye, with retinal neovascularization | 
Tributary (branch) retinal vein occlusion, unspecified eye, with retinal neovascularization",0.663923182441701,"232046008"
4297185,"Basal cell carcinoma of upper eyelid",25276,115462,2,"51%~Basal cell carcinoma of skin of right upper eyelid, including canthus (C44.1121)1595495;13009 patients | 
49%~Basal cell carcinoma of skin of left upper eyelid, including canthus (C44.1191)1595497;12267 patients","Basal cell carcinoma of skin of right upper eyelid, including canthus | 
Basal cell carcinoma of skin of left upper eyelid, including canthus",0.662551440329218,"403919005"
374648,"Intermittent monocular esotropia",47921,113571,2,"52%~Intermittent monocular esotropia, left eye (H50.312)45572007;25581 patients | 
48%~Intermittent monocular esotropia, right eye (H50.311)45576786;22340 patients","Intermittent monocular esotropia, left eye | 
Intermittent monocular esotropia, right eye",0.661179698216735,"194101008"
4318691,"Secondary glaucoma",27153,111413,18,"13%~Glaucoma secondary to drugs, right eye, mild stage (H40.61X1)45571982;3656 patients | 
11.7%~Glaucoma secondary to drugs, left eye, mild stage (H40.62X1)45571983;3206 patients | 
10.7%~Glaucoma secondary to drugs, right eye, stage unspecified (H40.61X0)45591354;2610 patients | 
9.6%~Glaucoma secondary to drugs, left eye, stage unspecified (H40.62X0)45586468;2451 patients | 
9.1%~Glaucoma secondary to drugs, left eye, moderate stage (H40.62X2)45567066;2302 patients | 
8.9%~Glaucoma secondary to drugs, unspecified eye, stage unspecified (H40.60X0)45581673;2988 patients | 
8.9%~Glaucoma secondary to drugs, right eye, moderate stage (H40.61X2)45533327;2352 patients | 
6.8%~Glaucoma secondary to drugs, right eye, severe stage (H40.61X3)45586467;1683 patients | 
6.6%~Glaucoma secondary to drugs, left eye, severe stage (H40.62X3)45547896;1552 patients | 
5.6%~Glaucoma secondary to drugs, left eye, indeterminate stage (H40.62X4)45586469;1413 patients | 
5.5%~Glaucoma secondary to drugs, right eye, indeterminate stage (H40.61X4)45596099;1431 patients | 
1.4%~Glaucoma secondary to drugs, unspecified eye, mild stage (H40.60X1)45605690;593 patients | 
0.9%~Glaucoma secondary to drugs, unspecified eye, moderate stage (H40.60X2)45600923;382 patients | 
0.7%~Glaucoma secondary to drugs, unspecified eye, indeterminate stage (H40.60X4)45562245;269 patients | 
0.6%~Glaucoma secondary to drugs, unspecified eye, severe stage (H40.60X3)45576753;265 patients | 
NA | 
NA | 
NA","Glaucoma secondary to drugs, right eye, mild stage | 
Glaucoma secondary to drugs, left eye, mild stage | 
Glaucoma secondary to drugs, right eye, stage unspecified | 
Glaucoma secondary to drugs, left eye, stage unspecified | 
Glaucoma secondary to drugs, left eye, moderate stage | 
Glaucoma secondary to drugs, unspecified eye, stage unspecified | 
Glaucoma secondary to drugs, right eye, moderate stage | 
Glaucoma secondary to drugs, right eye, severe stage | 
Glaucoma secondary to drugs, left eye, severe stage | 
Glaucoma secondary to drugs, left eye, indeterminate stage | 
Glaucoma secondary to drugs, right eye, indeterminate stage | 
Glaucoma secondary to drugs, unspecified eye, mild stage | 
Glaucoma secondary to drugs, unspecified eye, moderate stage | 
Glaucoma secondary to drugs, unspecified eye, indeterminate stage | 
Glaucoma secondary to drugs, unspecified eye, severe stage | 
Glaucoma secondary to drugs, unspecified eye | 
Glaucoma secondary to drugs, left eye | 
Glaucoma secondary to drugs, right eye",0.659807956104252,"95717004"
374363,"Posterior dislocation of lens",30826,111106,3,"49.6%~Posterior dislocation of lens, right eye (H27.131)45596056;14949 patients | 
48.3%~Posterior dislocation of lens, left eye (H27.132)45533285;14801 patients | 
2%~Posterior dislocation of lens, unspecified eye (H27.139)45557385;1076 patients","Posterior dislocation of lens, right eye | 
Posterior dislocation of lens, left eye | 
Posterior dislocation of lens, unspecified eye",0.65843621399177,"14169000"
45757804,"Sector and/or arcuate visual field defect",54998,110734,3,"49.3%~Sector or arcuate defects, left eye (H53.432)45547941;26693 patients | 
45.3%~Sector or arcuate defects, right eye (H53.431)45562281;25051 patients | 
5.4%~Sector or arcuate defects, unspecified eye (H53.439)45557470;3254 patients","Sector or arcuate defects, left eye | 
Sector or arcuate defects, right eye | 
Sector or arcuate defects, unspecified eye",0.657064471879287,"43661000119103"
376402,"Low vision, one eye",32531,110332,6,"100%~Low vision, one eye, unspecified eye (H54.50)45572019;32531 patients | 
NA | 
NA | 
NA | 
NA | 
NA","Low vision, one eye, unspecified eye | 
Low vision, right eye, category 2 | 
Low vision, right eye, category 1 | 
Low vision, left eye, category 1-2 | 
Low vision, right eye, category 2 | 
Low vision, right eye, category 1",0.655692729766804,"193745007"
372906,"Blindness - both eyes",19165,108880,6,"57.4%~Blindness right eye category 5, blindness left eye category 5 (H54.0X55)1326547;9232 patients | 
23.6%~Blindness right eye category 4, blindness left eye category 4 (H54.0X44)1326542;4686 patients | 
5.1%~Blindness right eye category 4, blindness left eye category 5 (H54.0X45)1326543;1307 patients | 
5%~Blindness right eye category 5, blindness left eye category 4 (H54.0X54)1326546;1310 patients | 
4.6%~Blindness right eye category 5, blindness left eye category 3 (H54.0X53)1326545;1184 patients | 
4.2%~Blindness right eye category 4, blindness left eye category 3 (H54.0X43)1326541;1446 patients","Blindness right eye category 5, blindness left eye category 5 | 
Blindness right eye category 4, blindness left eye category 4 | 
Blindness right eye category 4, blindness left eye category 5 | 
Blindness right eye category 5, blindness left eye category 4 | 
Blindness right eye category 5, blindness left eye category 3 | 
Blindness right eye category 4, blindness left eye category 3",0.652949245541838,"193699007"
4338893,"Giant retinal tear",25097,107641,3,"49.7%~Retinal detachment with giant retinal tear, right eye (H33.031)45552661;12377 patients | 
48.3%~Retinal detachment with giant retinal tear, left eye (H33.032)45596065;11898 patients | 
2%~Retinal detachment with giant retinal tear, unspecified eye (H33.039)45547858;822 patients","Retinal detachment with giant retinal tear, right eye | 
Retinal detachment with giant retinal tear, left eye | 
Retinal detachment with giant retinal tear, unspecified eye",0.64883401920439,"232004004"
379020,"Entropion",50437,107483,3,"36.6%~Unspecified entropion of unspecified eye, unspecified eyelid (H02.009)45591217;18694 patients | 
34.8%~Unspecified entropion of right eye, unspecified eyelid (H02.003)45566917;17211 patients | 
28.6%~Unspecified entropion of left eye, unspecified eyelid (H02.006)45581531;14532 patients","Unspecified entropion of unspecified eye, unspecified eyelid | 
Unspecified entropion of right eye, unspecified eyelid | 
Unspecified entropion of left eye, unspecified eyelid",0.647462277091907,"33168009"
375823,"Hypoplasia of the optic nerve",25074,105762,3,"47.2%~Optic nerve hypoplasia, unspecified eye (H47.039)45547912;8398 patients | 
27.2%~Optic nerve hypoplasia, right eye (H47.031)45581688;8311 patients | 
25.6%~Optic nerve hypoplasia, left eye (H47.032)45591377;8365 patients","Optic nerve hypoplasia, unspecified eye | 
Optic nerve hypoplasia, right eye | 
Optic nerve hypoplasia, left eye",0.646090534979424,"95499004"
374874,"Primary malignant neoplasm of eye",23986,101450,4,"39.8%~Malignant neoplasm of unspecified site of unspecified eye (C69.90)45537833;9746 patients | 
30.7%~Malignant neoplasm of unspecified site of right eye (C69.91)45537834;7096 patients | 
29.5%~Malignant neoplasm of unspecified site of left eye (C69.92)45595681;7144 patients | 
NA","Malignant neoplasm of unspecified site of unspecified eye | 
Malignant neoplasm of unspecified site of right eye | 
Malignant neoplasm of unspecified site of left eye | 
Malignant neoplasm of unspecified site of eye",0.63923182441701,"371986009"
376114,"Severe nonproliferative retinopathy due to diabetes mellitus",13434,98808,6,"34.5%~Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye (E10.3411)37200157;3830 patients | 
31%~Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye (E10.3412)37200158;3448 patients | 
10.4%~Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye (E10.3491)37200161;2275 patients | 
9.5%~Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye (E10.3492)37200162;2070 patients | 
8.3%~Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye (E10.3499)37200164;1105 patients | 
6.3%~Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye (E10.3419)37200160;706 patients","Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye | 
Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye | 
Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye | 
Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye | 
Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye",0.636488340192044,"312905005"
45763583,"Nonproliferative diabetic retinopathy due to type 1 diabetes mellitus",13434,98808,6,"34.5%~Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye (E10.3411)37200157;3830 patients | 
31%~Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye (E10.3412)37200158;3448 patients | 
10.4%~Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye (E10.3491)37200161;2275 patients | 
9.5%~Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye (E10.3492)37200162;2070 patients | 
8.3%~Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye (E10.3499)37200164;1105 patients | 
6.3%~Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye (E10.3419)37200160;706 patients","Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye | 
Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye | 
Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye | 
Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye | 
Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye",0.636488340192044,"60961000119107"
375256,"Anterior subcapsular polar senile cataract",48898,94708,3,"46.5%~Anterior subcapsular polar age-related cataract, right eye (H25.031)45576700;23223 patients | 
44%~Anterior subcapsular polar age-related cataract, left eye (H25.032)45586421;21315 patients | 
9.6%~Anterior subcapsular polar age-related cataract, unspecified eye (H25.039)45562204;4360 patients","Anterior subcapsular polar age-related cataract, right eye | 
Anterior subcapsular polar age-related cataract, left eye | 
Anterior subcapsular polar age-related cataract, unspecified eye",0.635116598079561,"111515007"
4052225,"Sequelae of injury of eye and orbit",47690,93768,45,"11.2%~Contusion of eyeball and orbital tissues, left eye, sequela (S05.12XS)45573110;5175 patients | 
10.9%~Unspecified injury of left eye and orbit, sequela (S05.92XS)45573116;5553 patients | 
10.7%~Unspecified injury of right eye and orbit, sequela (S05.91XS)45534546;5193 patients | 
9.8%~Contusion of eyeball and orbital tissues, right eye, sequela (S05.11XS)45534543;4736 patients | 
6%~Laceration without foreign body of left eyelid and periocular area, sequela (S01.112S)45563354;3601 patients | 
5.7%~Ocular laceration without prolapse or loss of intraocular tissue, right eye, sequela (S05.31XS)45592501;2046 patients | 
5.7%~Ocular laceration without prolapse or loss of intraocular tissue, left eye, sequela (S05.32XS)45577884;2113 patients | 
5.6%~Laceration without foreign body of right eyelid and periocular area, sequela (S01.111S)45549014;3375 patients | 
3.7%~Other injuries of left eye and orbit, sequela (S05.8X2S)45582804;1859 patients | 
3.6%~Other injuries of right eye and orbit, sequela (S05.8X1S)45544244;1810 patients | 
3.2%~Avulsion of right eye, sequela (S05.71XS)45568220;1157 patients | 
3.1%~Avulsion of left eye, sequela (S05.72XS)45558575;1260 patients | 
3%~Ocular laceration and rupture with prolapse or loss of intraocular tissue, left eye, sequela (S05.22XS)45577883;1033 patients | 
3%~Unspecified injury of unspecified eye and orbit, sequela (S05.90XS)45558577;1648 patients | 
2.6%~Contusion of eyeball and orbital tissues, unspecified eye, sequela (S05.10XS)45602083;1342 patients | 
2.5%~Ocular laceration and rupture with prolapse or loss of intraocular tissue, right eye, sequela (S05.21XS)45602084;878 patients | 
0.9%~Laceration without foreign body of unspecified eyelid and periocular area, sequela (S01.119S)45597234;557 patients | 
0.8%~Penetrating wound without foreign body of right eyeball, sequela (S05.61XS)45606899;354 patients | 
0.8%~Penetrating wound without foreign body of left eyeball, sequela (S05.62XS)45558573;337 patients | 
0.7%~Unspecified open wound of right eyelid and periocular area, sequela (S01.101S)45539399;431 patients | 
0.7%~Unspecified open wound of left eyelid and periocular area, sequela (S01.102S)45544191;399 patients | 
0.6%~Penetrating wound with foreign body of right eyeball, sequela (S05.51XS)45573113;287 patients | 
0.6%~Penetrating wound with foreign body of left eyeball, sequela (S05.52XS)45553832;275 patients | 
0.6%~Penetrating wound of orbit with or without foreign body, left eye, sequela (S05.42XS)45549057;291 patients | 
0.5%~Penetrating wound of orbit with or without foreign body, right eye, sequela (S05.41XS)45549056;248 patients | 
0.5%~Ocular laceration and rupture with prolapse or loss of intraocular tissue, unspecified eye, sequela (S05.20XS)45587597;181 patients | 
0.4%~Ocular laceration without prolapse or loss of intraocular tissue, unspecified eye, sequela (S05.30XS)45587598;191 patients | 
0.4%~Avulsion of unspecified eye, sequela (S05.70XS)45558574;158 patients | 
0.4%~Other injuries of unspecified eye and orbit, sequela (S05.8X9S)45592505;225 patients | 
0.3%~Unspecified open wound of unspecified eyelid and periocular area, sequela (S01.109S)45597233;123 patients | 
0.3%~Laceration with foreign body of right eyelid and periocular area, sequela (S01.121S)45577847;149 patients | 
0.3%~Laceration with foreign body of left eyelid and periocular area, sequela (S01.122S)45549015;175 patients | 
0.2%~Open bite of left eyelid and periocular area, sequela (S01.152S)45582762;102 patients | 
0.1%~Open bite of right eyelid and periocular area, sequela (S01.151S)45563358;98 patients | 
0.1%~Penetrating wound of orbit with or without foreign body, unspecified eye, sequela (S05.40XS)45592503;70 patients | 
0.1%~Penetrating wound without foreign body of unspecified eyeball, sequela (S05.60XS)45549058;46 patients | 
0.1%~Penetrating wound with foreign body of unspecified eyeball, sequela (S05.50XS)45602088;63 patients | 
0.1%~Puncture wound without foreign body of left eyelid and periocular area, sequela (S01.132S)45577848;35 patients | 
0%~Open bite of unspecified eyelid and periocular area, sequela (S01.159S)45587560;24 patients | 
0%~Laceration with foreign body of unspecified eyelid and periocular area, sequela (S01.129S)45549016;32 patients | 
0%~Puncture wound without foreign body of right eyelid and periocular area, sequela (S01.131S)45534505;27 patients | 
0%~Puncture wound with foreign body of left eyelid and periocular area, sequela (S01.142S)45544196;16 patients | 
0%~Puncture wound with foreign body of right eyelid and periocular area, sequela (S01.141S)45544195;17 patients | 
NA | 
NA","Contusion of eyeball and orbital tissues, left eye, sequela | 
Unspecified injury of left eye and orbit, sequela | 
Unspecified injury of right eye and orbit, sequela | 
Contusion of eyeball and orbital tissues, right eye, sequela | 
Laceration without foreign body of left eyelid and periocular area, sequela | 
Ocular laceration without prolapse or loss of intraocular tissue, right eye, sequela | 
Ocular laceration without prolapse or loss of intraocular tissue, left eye, sequela | 
Laceration without foreign body of right eyelid and periocular area, sequela | 
Other injuries of left eye and orbit, sequela | 
Other injuries of right eye and orbit, sequela | 
Avulsion of right eye, sequela | 
Avulsion of left eye, sequela | 
Ocular laceration and rupture with prolapse or loss of intraocular tissue, left eye, sequela | 
Unspecified injury of unspecified eye and orbit, sequela | 
Contusion of eyeball and orbital tissues, unspecified eye, sequela | 
Ocular laceration and rupture with prolapse or loss of intraocular tissue, right eye, sequela | 
Laceration without foreign body of unspecified eyelid and periocular area, sequela | 
Penetrating wound without foreign body of right eyeball, sequela | 
Penetrating wound without foreign body of left eyeball, sequela | 
Unspecified open wound of right eyelid and periocular area, sequela | 
Unspecified open wound of left eyelid and periocular area, sequela | 
Penetrating wound with foreign body of right eyeball, sequela | 
Penetrating wound with foreign body of left eyeball, sequela | 
Penetrating wound of orbit with or without foreign body, left eye, sequela | 
Penetrating wound of orbit with or without foreign body, right eye, sequela | 
Ocular laceration and rupture with prolapse or loss of intraocular tissue, unspecified eye, sequela | 
Ocular laceration without prolapse or loss of intraocular tissue, unspecified eye, sequela | 
Avulsion of unspecified eye, sequela | 
Other injuries of unspecified eye and orbit, sequela | 
Unspecified open wound of unspecified eyelid and periocular area, sequela | 
Laceration with foreign body of right eyelid and periocular area, sequela | 
Laceration with foreign body of left eyelid and periocular area, sequela | 
Open bite of left eyelid and periocular area, sequela | 
Open bite of right eyelid and periocular area, sequela | 
Penetrating wound of orbit with or without foreign body, unspecified eye, sequela | 
Penetrating wound without foreign body of unspecified eyeball, sequela | 
Penetrating wound with foreign body of unspecified eyeball, sequela | 
Puncture wound without foreign body of left eyelid and periocular area, sequela | 
Open bite of unspecified eyelid and periocular area, sequela | 
Laceration with foreign body of unspecified eyelid and periocular area, sequela | 
Puncture wound without foreign body of right eyelid and periocular area, sequela | 
Puncture wound with foreign body of left eyelid and periocular area, sequela | 
Puncture wound with foreign body of right eyelid and periocular area, sequela | 
Puncture wound without foreign body of unspecified eyelid and periocular area, sequela | 
Puncture wound with foreign body of unspecified eyelid and periocular area, sequela",0.633744855967078,"210955005"
381020,"Conjunctival concretion",55627,92044,3,"48.1%~Conjunctival concretions, left eye (H11.122)45538204;27285 patients | 
44.5%~Conjunctival concretions, right eye (H11.121)45586370;24216 patients | 
7.5%~Conjunctival concretions, unspecified eye (H11.129)45566963;4126 patients","Conjunctival concretions, left eye | 
Conjunctival concretions, right eye | 
Conjunctival concretions, unspecified eye",0.632373113854595,"13706005"
375266,"Serous conjunctivitis, except viral",63419,89708,3,"39.4%~Serous conjunctivitis, except viral, left eye (H10.232)45542960;24596 patients | 
39.1%~Serous conjunctivitis, except viral, right eye (H10.231)45557324;24260 patients | 
21.5%~Serous conjunctivitis, except viral, unspecified eye (H10.239)45566957;14563 patients","Serous conjunctivitis, except viral, left eye | 
Serous conjunctivitis, except viral, right eye | 
Serous conjunctivitis, except viral, unspecified eye",0.631001371742112,"9824006"
375821,"Paralytic lagophthalmos",32843,89041,10,"26%~Paralytic lagophthalmos right upper eyelid (H02.231)45538166;8156 patients | 
25.4%~Paralytic lagophthalmos left upper eyelid (H02.234)45600828;7859 patients | 
11.3%~Paralytic lagophthalmos left lower eyelid (H02.235)45571856;4058 patients | 
10.8%~Paralytic lagophthalmos right lower eyelid (H02.232)45547783;3978 patients | 
7.3%~Paralytic lagophthalmos right eye, unspecified eyelid (H02.233)45533186;2429 patients | 
7%~Paralytic lagophthalmos left eye, unspecified eyelid (H02.236)45571857;2323 patients | 
4.8%~Paralytic lagophthalmos unspecified eye, unspecified eyelid (H02.239)45557282;1753 patients | 
2.9%~Paralytic lagophthalmos left eye, upper and lower eyelids (H02.23B)1595574;967 patients | 
2.7%~Paralytic lagophthalmos right eye, upper and lower eyelids (H02.23A)1595573;898 patients | 
1.8%~Paralytic lagophthalmos, bilateral, upper and lower eyelids (H02.23C)1595575;422 patients","Paralytic lagophthalmos right upper eyelid | 
Paralytic lagophthalmos left upper eyelid | 
Paralytic lagophthalmos left lower eyelid | 
Paralytic lagophthalmos right lower eyelid | 
Paralytic lagophthalmos right eye, unspecified eyelid | 
Paralytic lagophthalmos left eye, unspecified eyelid | 
Paralytic lagophthalmos unspecified eye, unspecified eyelid | 
Paralytic lagophthalmos left eye, upper and lower eyelids | 
Paralytic lagophthalmos right eye, upper and lower eyelids | 
Paralytic lagophthalmos, bilateral, upper and lower eyelids",0.62962962962963,"59890007"
40480179,"Disorder of cornea associated with contact lens",56400,88517,3,"44.7%~Corneal disorder due to contact lens, left eye (H18.822)45571911;25069 patients | 
43.8%~Corneal disorder due to contact lens, right eye (H18.821)45600879;24441 patients | 
11.5%~Corneal disorder due to contact lens, unspecified eye (H18.829)45552628;6890 patients","Corneal disorder due to contact lens, left eye | 
Corneal disorder due to contact lens, right eye | 
Corneal disorder due to contact lens, unspecified eye",0.628257887517147,"443182008"
4220669,"Ocular amyloid deposit",28126,87560,4,"35.6%~Amyloid pterygium of right eye (H11.011)45533223;9880 patients | 
31.6%~Amyloid pterygium of eye, bilateral (H11.013)45547808;9144 patients | 
31%~Amyloid pterygium of left eye (H11.012)45586367;8556 patients | 
1.7%~Amyloid pterygium of unspecified eye (H11.019)45533224;546 patients","Amyloid pterygium of right eye | 
Amyloid pterygium of eye, bilateral | 
Amyloid pterygium of left eye | 
Amyloid pterygium of unspecified eye",0.626886145404664,"8231007"
373194,"Paralytic ptosis",45038,87060,4,"31.6%~Paralytic ptosis of left eyelid (H02.432)45576628;14180 patients | 
31.4%~Paralytic ptosis of right eyelid (H02.431)45576627;13801 patients | 
31.2%~Paralytic ptosis of bilateral eyelids (H02.433)45595983;14748 patients | 
5.9%~Paralytic ptosis unspecified eyelid (H02.439)45581539;2309 patients","Paralytic ptosis of left eyelid | 
Paralytic ptosis of right eyelid | 
Paralytic ptosis of bilateral eyelids | 
Paralytic ptosis unspecified eyelid",0.625514403292181,"30410001"
